rating,review_count,isbn,booktype,author_url,year,dir,rating_count,name,author,genres
4.27,104,9500716054,good_reads:book,https://www.goodreads.com/author/show/5775606.Ernesto_Sabato,1961,dir34/1677.Sobre_h_roes_y_tumbas.html,3519,Sobre hÃ©roes y tumbas,Ernesto_Sabato,fiction|european-literature|spanish-literature|cultural|latin-american|novels|classics|literature|contemporary|literature|latin-american-literature
4.44,144,,good_reads:book,https://www.goodreads.com/author/show/875661.Rumi,1215,dir34/814318._.html,3074,ÙØ«ÙÙÛ ÙØ¹ÙÙÛ,Rumi,poetry|philosophy|religion|islam|literature|religion|classics|spirituality|non-fiction|occult|mysticism|history
3.9,3032,0345516109,good_reads:book,https://www.goodreads.com/author/show/3024821.Anne_Fortier,2010,dir34/6718608-juliet.html,16838,Juliet,Anne_Fortier,historical-fiction|romance|fiction|mystery|cultural|italy|book-club|contemporary|womens-fiction|chick-lit|adult|adult-fiction
4.26,393,,good_reads:book,https://www.goodreads.com/author/show/4942228.Santino_Hassell,2007,dir34/8164566-evenfall.html,2155,"Evenfall (In the company of shadows, #1)",Santino_Hassell,romance|m-m-romance|science-fiction|dystopia|romance|science-fiction|dark|fantasy|war|military|sociology|abuse|mystery|crime|glbt
3.67,433,0316004030,good_reads:book,https://www.goodreads.com/author/show/46474.Patrick_Carman,2010,dir34/7155027-thirteen-days-to-midnight.html,2602,Thirteen Days to Midnight,Patrick_Carman,young-adult|fantasy|fantasy|paranormal|science-fiction|romance|fiction|fantasy|supernatural|mystery|fantasy|magic|young-adult|teen
4.09,2273,1442445807,good_reads:book,https://www.goodreads.com/author/show/164576.Suzanne_Young,2013,dir34/11366397-the-program.html,14605,"The Program (The Program, #1)",Suzanne_Young,young-adult|science-fiction|dystopia|romance|science-fiction|fiction|fantasy|young-adult|teen|mental-health|mental-illness|mystery|psychology
3.84,834,0375836942,good_reads:book,https://www.goodreads.com/author/show/47104.Melina_Marchetta,1992,dir34/82436.Looking_for_Alibrandi.html,11251,Looking for Alibrandi,Melina_Marchetta,young-adult|contemporary|fiction|romance|realistic-fiction|young-adult|coming-of-age|cultural|australia|family|young-adult|teen|womens-fiction|chick-lit
4.42,195,0345378881,good_reads:book,https://www.goodreads.com/author/show/24655.Sharon_Kay_Penman,1991,dir34/119825.The_Reckoning.html,4985,"The Reckoning (Welsh Princes, #3)",Sharon_Kay_Penman,historical-fiction|fiction|historical-fiction|medieval|european-literature|british-literature|romance|fantasy|romance|historical-romance|novels|adult|epic
4.01,1879,0440244161,good_reads:book,https://www.goodreads.com/author/show/48206.Karen_Marie_Moning,1999,dir34/743599.Beyond_the_Highland_Mist.html,38858,"Beyond the Highland Mist (Highlander, #1)",Karen_Marie_Moning,romance|science-fiction|time-travel|romance|paranormal-romance|romance|historical-romance|fantasy|paranormal|fantasy|historical-fiction|fairies|fae|adult|fiction
3.92,452,0345419677,good_reads:book,https://www.goodreads.com/author/show/10089.Philip_Jos_Farmer,1971,dir34/189147.To_Your_Scattered_Bodies_Go.html,17184,"To Your Scattered Bodies Go (Riverworld, #1)",Philip_Jos_Farmer,science-fiction|fantasy|science-fiction-fantasy|fiction|speculative-fiction|adventure|classics|science-fiction|dystopia|mystery|novels
4.24,644,0553344862,good_reads:book,https://www.goodreads.com/author/show/11700.David_James_Duncan,1983,dir34/23196.The_River_Why.html,6295,The River Why,David_James_Duncan,fiction|book-club|literature|philosophy|environment|nature|novels|humor|literary-fiction|environment|spirituality
4.04,2081,1558745157,good_reads:book,https://www.goodreads.com/author/show/1881.Dave_Pelzer,1997,dir34/2743.The_Lost_Boy.html,38830,The Lost Boy,Dave_Pelzer,non-fiction|biography|autobiography|memoir|psychology|biography|autobiography|true-story|sociology|abuse|biography-memoir|adult
4.2,343,0451412761,good_reads:book,https://www.goodreads.com/author/show/38066.Karen_Chance,2009,dir34/6203049-death-s-mistress.html,11809,"Death's Mistress (Dorina Basarab, #2)",Karen_Chance,fantasy|urban-fantasy|paranormal|vampires|fantasy|paranormal|fantasy|romance|paranormal-romance|romance|fantasy|magic|fairies|fae|adult|fantasy|supernatural
3.79,2575,0440243750,good_reads:book,https://www.goodreads.com/author/show/12942.Judy_Blume,1998,dir34/22695.Summer_Sisters.html,56339,Summer Sisters,Judy_Blume,fiction|womens-fiction|chick-lit|young-adult|romance|book-club|adult|adult-fiction|contemporary|novels|young-adult|coming-of-age
3.81,2604,0743299396,good_reads:book,https://www.goodreads.com/author/show/65678.Miranda_July,2005,dir34/113429.No_One_Belongs_Here_More_Than_You.html,19507,No One Belongs Here More Than You,Miranda_July,short-stories|fiction|contemporary|adult-fiction|literature|literature|american|book-club|adult|humor|literary-fiction
4.13,1092,0473235501,good_reads:book,https://www.goodreads.com/author/show/7012565.Lang_Leav,2013,dir34/18003300-love-misadventure.html,11147,Love & Misadventure,Lang_Leav,poetry|romance|young-adult|love|contemporary|fiction|relationships|short-stories|realistic-fiction|womens-fiction|chick-lit
4.25,3168,1439107955,good_reads:book,https://www.goodreads.com/author/show/3032451.Siddhartha_Mukherjee,2010,dir34/7170627-the-emperor-of-all-maladies.html,28275,The Emperor of All Maladies,Siddhartha_Mukherjee,non-fiction|science|history|health|medicine|medical|health|biography
4.0,554,0545060451,good_reads:book,https://www.goodreads.com/author/show/46474.Patrick_Carman,2009,dir34/6255144-the-black-circle.html,30474,"The Black Circle (The 39 Clues, #5)",Patrick_Carman,mystery|adventure|young-adult|fiction|childrens|fantasy|childrens|juvenile
4.33,1040,0312243359,good_reads:book,https://www.goodreads.com/author/show/7372.Philip_Gourevitch,1998,dir34/11472.We_Wish_to_Inform_You_That_Tomorrow_We_Will_Be_Killed_With_Our_Families.html,13602,We Wish to Inform You That Tomorrow We Will Be Killed With Our Families,Philip_Gourevitch,non-fiction|history|cultural|africa|war|politics|autobiography|memoir|writing|journalism|biography|social-movements|social-justice|sociology
4.14,483,0156010860,good_reads:book,https://www.goodreads.com/author/show/1711.Thomas_Merton,1948,dir34/175078.The_Seven_Storey_Mountain.html,6933,The Seven Storey Mountain,Thomas_Merton,religion|biography|spirituality|non-fiction|autobiography|memoir|religion|christianity|religion|theology|christianity|catholic|biography|autobiography|christian
3.72,741,0349108390,good_reads:book,https://www.goodreads.com/author/show/1886.Douglas_Coupland,1991,dir34/3378.Generation_X.html,17670,Generation X,Douglas_Coupland,fiction|contemporary|cultural|canada|novels|literature|short-stories|adult-fiction|literary-fiction|classics|humor
4.34,1505,,good_reads:book,https://www.goodreads.com/author/show/2958084.Kristen_Ashley,2012,dir34/13412515-law-man.html,22468,"Law Man (Dream Man, #3)",Kristen_Ashley,romance|romance|contemporary-romance|contemporary|adult|romance|romantic-suspense|adult-fiction|erotica|suspense|womens-fiction|chick-lit|romance|erotic-romance|mystery
4.35,5234,1609089464,good_reads:book,https://www.goodreads.com/author/show/5363257.Julianne_Donaldson,2012,dir34/12820360-edenbrooke.html,18762,Edenbrooke,Julianne_Donaldson,romance|historical-fiction|romance|historical-romance|fiction|regency|book-club|womens-fiction|chick-lit|romance|clean-romance|historical-romance|regency-romance|young-adult
3.91,255,0415278481,good_reads:book,https://www.goodreads.com/author/show/1466.Jean_Paul_Sartre,1943,dir34/10033.Being_and_Nothingness.html,14851,Being and Nothingness,Jean_Paul_Sartre,philosophy|non-fiction|cultural|france|classics|psychology|philosophy|theory|literature|european-literature|french-literature|philosophy|metaphysics|literature|20th-century
4.01,456,0898702682,good_reads:book,https://www.goodreads.com/author/show/1244.Mark_Twain,1883,dir34/826706.Joan_of_Arc.html,3156,Joan of Arc,Mark_Twain,classics|historical-fiction|fiction|literature|book-club|religion|cultural|france|literature|american|christianity|catholic|novels
3.98,499,0446362662,good_reads:book,https://www.goodreads.com/author/show/2687.Dan_Simmons,1991,dir34/11279.Summer_of_Night.html,9258,Summer of Night,Dan_Simmons,horror|fiction|thriller|fantasy|suspense|mystery|adventure|modern
4.25,459,0316000957,good_reads:book,https://www.goodreads.com/author/show/5816.Darren_Shan,2001,dir34/8967.Trials_of_Death.html,18079,"Trials of Death (Cirque Du Freak, #5)",Darren_Shan,paranormal|vampires|young-adult|horror|fantasy|paranormal|fiction|adventure|fantasy|supernatural|fantasy|fantasy|urban-fantasy|thriller
3.64,1281,0375508333,good_reads:book,https://www.goodreads.com/author/show/3732.Lorraine_Hansberry,1959,dir34/5517.A_Raisin_in_the_Sun.html,33566,A Raisin in the Sun,Lorraine_Hansberry,plays|classics|drama|fiction|academic|school|academic|read-for-school|historical-fiction|young-adult|high-school|cultural|african-american|literature
3.92,328,0140447636,good_reads:book,https://www.goodreads.com/author/show/123088.Joris_Karl_Huysmans,1884,dir34/210255.Against_Nature.html,4676,Against Nature,Joris_Karl_Huysmans,cultural|france|literature|european-literature|french-literature|fiction|classics|literature|19th-century|novels|philosophy|literary-fiction|poetry
4.23,23,1937929183,good_reads:book,https://www.goodreads.com/author/show/5130924.Michael_West,2003,dir34/18160656-the-wide-game.html,105,"The Wide Game (Harmony, Indiana, #1)",Michael_West,horror|mystery|fantasy|supernatural|fiction|fantasy|paranormal|suspense|novels
3.95,3864,0061922315,good_reads:book,https://www.goodreads.com/author/show/3090079.Shilpi_Somaya_Gowda,2010,dir34/6905012-secret-daughter.html,39809,Secret Daughter,Shilpi_Somaya_Gowda,fiction|book-club|cultural|india|contemporary|cultural|canada|adult-fiction|parenting|adoption|cultural|adult|family
3.96,1575,0312374623,good_reads:book,https://www.goodreads.com/author/show/953371.Victoria_Forester,2008,dir34/2090640.The_Girl_Who_Could_Fly.html,7672,The Girl Who Could Fly,Victoria_Forester,fantasy|young-adult|fiction|childrens|childrens|middle-grade|science-fiction|adventure|childrens|juvenile
4.4,388,1421501694,good_reads:book,https://www.goodreads.com/author/show/1978.Tsugumi_Ohba,2004,dir34/13619.Death_Note_Vol_2.html,13154,"Death Note, Vol. 2 (Death Note, #2)",Tsugumi_Ohba,sequential-art|manga|sequential-art|graphic-novels|fantasy|sequential-art|comics|fiction|mystery|horror|young-adult
3.83,1566,0060920084,good_reads:book,https://www.goodreads.com/author/show/7.Bill_Bryson,1989,dir34/26.The_Lost_Continent.html,29420,The Lost Continent,Bill_Bryson,travel|non-fiction|humor|autobiography|memoir|biography|humor|funny|humor|comedy|literature|american
3.72,800,1551113813,good_reads:book,https://www.goodreads.com/author/show/1209.Ford_Madox_Ford,1915,dir34/7628.The_Good_Soldier.html,11056,The Good Soldier,Ford_Madox_Ford,fiction|classics|literature|european-literature|british-literature|literature|20th-century|novels|historical-fiction|literary-fiction|academic|school|academic|college
4.18,2052,0141001828,good_reads:book,https://www.goodreads.com/author/show/1641.Nathaniel_Philbrick,1999,dir34/17780.In_the_Heart_of_the_Sea.html,30262,In the Heart of the Sea,Nathaniel_Philbrick,history|non-fiction|adventure|adventure|survival|history|american-history|book-club|biography|travel|adult|adventure|maritime
3.58,707,0515140872,good_reads:book,https://www.goodreads.com/author/show/9550.Laurell_K_Hamilton,2006,dir34/30228.Micah.html,31530,"Micah (Anita Blake, Vampire Hunter, #13)",Laurell_K_Hamilton,fantasy|urban-fantasy|paranormal|vampires|fantasy|paranormal|fantasy|romance|romance|paranormal-romance|horror|fiction|fantasy|supernatural|paranormal|shapeshifters
3.88,1325,1595145958,good_reads:book,https://www.goodreads.com/author/show/5625945.Jessica_Khoury,2012,dir34/13455112-origin.html,8383,"Origin (Corpus, #1)",Jessica_Khoury,young-adult|science-fiction|science-fiction|dystopia|romance|fantasy|fiction|mystery|adventure|young-adult|teen|fantasy|paranormal
3.99,2069,0316125849,good_reads:book,https://www.goodreads.com/author/show/150484.Barry_Lyga,2012,dir34/7766027-i-hunt-killers.html,15979,"I Hunt Killers (Jasper Dent, #1)",Barry_Lyga,young-adult|mystery|horror|thriller|contemporary|mystery|crime|fiction|young-adult|teen|suspense
4.06,197,0152050884,good_reads:book,https://www.goodreads.com/author/show/179612.Carol_Plum_Ucci,1982,dir34/347639.What_Happened_to_Lani_Garver.html,2523,What Happened to Lani Garver,Carol_Plum_Ucci,young-adult|fiction|glbt|mystery|contemporary|young-adult|teen|glbt|queer|realistic-fiction|fantasy|queer|queer-lit
4.09,92,9631345343,good_reads:book,https://www.goodreads.com/author/show/1216116.Ferenc_Moln_r,1907,dir34/86336.The_Paul_Street_Boys.html,3511,The Paul Street Boys,Ferenc_Moln_r,classics|european-literature|hungarian-literature|childrens|fiction|academic|school|young-adult|cultural|hungary|historical-fiction|novels|literature|20th-century
4.07,537,0152051252,good_reads:book,https://www.goodreads.com/author/show/13014.Vivian_Vande_Velde,2002,dir34/213652.Heir_Apparent.html,6246,"Heir Apparent (Rasmussem Corporation, #2)",Vivian_Vande_Velde,fantasy|young-adult|science-fiction|fiction|adventure|young-adult|teen|young-adult|young-adult-fantasy|humor|romance|fantasy|magic
3.52,3931,0806527285,good_reads:book,https://www.goodreads.com/author/show/5856.Tucker_Max,2006,dir34/9010.I_Hope_They_Serve_Beer_in_Hell.html,39052,"I Hope They Serve Beer in Hell (Tucker Max, #1)",Tucker_Max,non-fiction|humor|autobiography|memoir|humor|comedy|biography|humor|funny|adult|biography|autobiography|short-stories|book-club
4.22,398,0316000973,good_reads:book,https://www.goodreads.com/author/show/5816.Darren_Shan,2002,dir34/8968.The_Vampire_Prince.html,17225,"The Vampire Prince (Cirque Du Freak, #6)",Darren_Shan,fantasy|paranormal|vampires|young-adult|horror|fantasy|paranormal|fiction|adventure|fantasy|supernatural|fantasy|urban-fantasy|thriller
4.12,9086,0192802631,good_reads:book,https://www.goodreads.com/author/show/1265.Jane_Austen,1817,dir34/2156.Persuasion.html,270945,Persuasion,Jane_Austen,classics|fiction|romance|historical-fiction|literature|book-club|literature|19th-century
3.56,1340,0439895766,good_reads:book,https://www.goodreads.com/author/show/800019.Elizabeth_C_Bunce,2008,dir34/1743390.A_Curse_Dark_as_Gold.html,8636,A Curse Dark as Gold,Elizabeth_C_Bunce,fantasy|young-adult|fantasy|fairy-tales|historical-fiction|fiction|romance|retellings|young-adult|teen|fantasy|magic|fairy-tales|fairy-tale-retellings
4.17,369,0395169615,good_reads:book,https://www.goodreads.com/author/show/15450.Virginia_Lee_Burton,1938,dir34/153542.Mike_Mulligan_and_His_Steam_Shovel.html,31667,Mike Mulligan and His Steam Shovel,Virginia_Lee_Burton,childrens|picture-books|childrens|fiction|classics|childrens|juvenile|kids|fantasy|young-adult|historical-fiction|childrens|young-readers
4.03,5530,0812992792,good_reads:book,https://www.goodreads.com/author/show/36615.Adam_Johnson,2012,dir34/11529868-the-orphan-master-s-son.html,31368,The Orphan Master's Son,Adam_Johnson,book-club|historical-fiction|cultural|asia|contemporary|literary-fiction|literature|adult-fiction|novels|fiction|adult
4.29,1659,,good_reads:book,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout,2014,dir34/17455585-white-hot-kiss.html,10177,"White Hot Kiss (The Dark Elements, #1)",Jennifer_L_Armentrout,fantasy|paranormal|young-adult|romance|fantasy|paranormal|demons|romance|paranormal-romance|new-adult|fantasy|supernatural|fantasy|urban-fantasy|paranormal|angels
4.06,1992,0786886307,good_reads:book,https://www.goodreads.com/author/show/18575.Malika_Oufkir,1980,dir34/103342.Stolen_Lives.html,17710,Stolen Lives,Malika_Oufkir,non-fiction|autobiography|memoir|biography|book-club|cultural|africa|history|biography-memoir|politics|adult|adventure|survival
4.14,3913,0316069906,good_reads:book,https://www.goodreads.com/author/show/2617.Jonathan_Safran_Foer,2009,dir34/6604712-eating-animals.html,32396,Eating Animals,Jonathan_Safran_Foer,non-fiction|food-and-drink|food|philosophy|health|animals|food-and-drink|vegan
4.51,552,0394720245,good_reads:book,https://www.goodreads.com/author/show/722.Robert_A_Caro,1974,dir34/1111.The_Power_Broker.html,4266,The Power Broker,Robert_A_Caro,history|biography|non-fiction|politics|new-york|history|american-history|cities|urban-planning|geography|cities|biography-memoir|cities|urbanism
4.12,228,0140272933,good_reads:book,https://www.goodreads.com/author/show/63.Bryce_Courtenay,1993,dir34/510247.April_Fool_s_Day.html,3974,April Fool's Day,Bryce_Courtenay,non-fiction|biography|cultural|australia|autobiography|memoir
4.25,281,1570625387,good_reads:book,https://www.goodreads.com/author/show/54103.Jean_Giono,1953,dir34/757438.The_Man_Who_Planted_Trees.html,2300,The Man Who Planted Trees,Jean_Giono,fiction|short-stories|environment|classics|philosophy|european-literature|french-literature|cultural|france|environment|nature|spirituality|novels
4.24,157,0765309971,good_reads:book,https://www.goodreads.com/author/show/8649.Juliet_Marillier,2007,dir34/13926.The_Well_of_Shades.html,3673,"The Well of Shades (The Bridei Chronicles, #3)",Juliet_Marillier,historical-fiction|romance|fiction|science-fiction-fantasy|adult|romance|fantasy-romance
4.08,385,0451461991,good_reads:book,https://www.goodreads.com/author/show/38066.Karen_Chance,2008,dir34/1233478.Embrace_the_Night.html,15715,"Embrace the Night (Cassandra Palmer, #3)",Karen_Chance,fantasy|urban-fantasy|fantasy|paranormal|paranormal|vampires|fantasy|romance|paranormal-romance|romance|fantasy|magic|science-fiction|time-travel|paranormal|ghosts|fantasy|supernatural
4.06,1715,0373210450,good_reads:book,https://www.goodreads.com/author/show/767317.Aimee_Carter,2012,dir34/12637490-goddess-interrupted.html,19062,"Goddess Interrupted (Goddess Test, #2)",Aimee_Carter,fantasy|mythology|young-adult|fantasy|romance|mythology|greek-mythology|fantasy|paranormal|romance|paranormal-romance|fantasy|supernatural|fiction|young-adult|teen
4.21,3126,0393324818,good_reads:book,https://www.goodreads.com/author/show/776.Michael_Lewis,2003,dir34/1301.Moneyball.html,51636,Moneyball,Michael_Lewis,sports-and-games|sports|non-fiction|sports|baseball|business|economics|biography|history|science|writing|journalism|book-club
4.05,307,0142004545,good_reads:book,https://www.goodreads.com/author/show/95806.Rani_Manicka,2002,dir34/164814.The_Rice_Mother.html,2644,The Rice Mother,Rani_Manicka,fiction|historical-fiction|cultural|asia|cultural|india|book-club|literature|asian-literature|magical-realism|cultural|contemporary|adult-fiction
4.13,1060,0061566128,good_reads:book,https://www.goodreads.com/author/show/93970.Sara_Shepard,2009,dir34/3047849-killer.html,32558,"Killer (Pretty Little Liars, #6)",Sara_Shepard,young-adult|womens-fiction|chick-lit|fiction|contemporary|romance|young-adult|teen|realistic-fiction
4.02,409,0515103292,good_reads:book,https://www.goodreads.com/author/show/4262.Truddi_Chase,1980,dir34/760941.When_Rabbit_Howls.html,11549,When Rabbit Howls,Truddi_Chase,non-fiction|psychology|autobiography|memoir|biography|mental-health|mental-illness|health|mental-health|biography|autobiography|sociology|abuse|biography-memoir|crime|true-crime
4.18,234,081091185X,good_reads:book,https://www.goodreads.com/author/show/32665.David_Clement_Davies,2007,dir34/1161439.Fell.html,3501,"Fell (The Sight, #2)",David_Clement_Davies,fantasy|young-adult|animals|animals|wolves|fiction|fantasy|magic|adventure|shapeshifters|werewolves|young-adult|teen|childrens
3.94,472,0552154180,good_reads:book,https://www.goodreads.com/author/show/1654.Terry_Pratchett,1998,dir34/47994.The_Last_Continent.html,26223,"The Last Continent (Discworld, #22)",Terry_Pratchett,fantasy|fiction|humor|humor|comedy|science-fiction-fantasy|humor|funny
3.73,1338,0689862210,good_reads:book,https://www.goodreads.com/author/show/2713.E_L_Konigsburg,1996,dir34/4538.The_View_from_Saturday.html,29321,The View from Saturday,E_L_Konigsburg,young-adult|fiction|childrens|realistic-fiction|childrens|middle-grade|academic|school|childrens|juvenile|contemporary|classics|young-adult|teen
3.72,1565,0670011835,good_reads:book,https://www.goodreads.com/author/show/318661.Amy_Efaw,2009,dir34/6338619-after.html,13452,After,Amy_Efaw,young-adult|realistic-fiction|fiction|contemporary|young-adult|teen|mystery|mystery|crime|drama|young-adult|high-school|novels
4.69,70,039306011X,good_reads:book,https://www.goodreads.com/author/show/5600.Patrick_O_Brian,1994,dir34/24520.The_Complete_Aubrey_Maturin_Novels.html,933,The Complete Aubrey/Maturin Novels (5 Volumes),Patrick_O_Brian,historical-fiction|fiction|adventure|adventure|maritime|literature|classics|novels
3.39,7237,0399154094,good_reads:book,https://www.goodreads.com/author/show/10465.Kate_Jacobs,2006,dir34/17204.The_Friday_Night_Knitting_Club.html,55813,"The Friday Night Knitting Club (Friday Night Knitting Club, #1)",Kate_Jacobs,novels|book-club|fiction|womens-fiction|chick-lit|family|crafts|crafty|literature|adult|contemporary|death
3.91,967,0140013083,good_reads:book,https://www.goodreads.com/author/show/36332.John_Wyndham,1955,dir34/826845.The_Chrysalids.html,21755,The Chrysalids,John_Wyndham,science-fiction|fiction|classics|science-fiction|dystopia|fantasy|apocalyptic|post-apocalyptic|young-adult|science-fiction-fantasy
4.31,604,0765345048,good_reads:book,https://www.goodreads.com/author/show/9237.Jacqueline_Carey,2002,dir34/395962.Kushiel_s_Chosen.html,22783,"Kushiel's Chosen (PhÃ¨dre's Trilogy, #2)",Jacqueline_Carey,fantasy|romance|fiction|science-fiction-fantasy|fantasy|epic-fantasy|adult-fiction|erotica|science-fiction|alternate-history|adult|fantasy|high-fantasy
4.02,125,3257230478,good_reads:book,https://www.goodreads.com/author/show/41616.Friedrich_D_rrenmatt,1961,dir34/452220.Die_Physiker.html,6426,Die Physiker,Friedrich_D_rrenmatt,classics|european-literature|german-literature|plays|drama|fiction|academic|school|literature|academic|read-for-school
4.41,709,9953368783,good_reads:book,https://www.goodreads.com/author/show/926628.Ghazi_Abdul_Rahman_Algosaibi,1985,dir34/2246958._.html,3501,Ø­ÙØ§Ø© ÙÙ Ø§ÙØ¥Ø¯Ø§Ø±Ø©,Ghazi_Abdul_Rahman_Algosaibi,biography|non-fiction|biography|autobiography|business|management|autobiography|memoir|politics|biography-memoir
4.18,253,0060529342,good_reads:book,https://www.goodreads.com/author/show/43602.Harriette_Simpson_Arnow,1954,dir34/600335.The_Dollmaker.html,1884,The Dollmaker,Harriette_Simpson_Arnow,fiction|historical-fiction|classics|book-club|novels|american|southern|literary-fiction|literature|family|adult-fiction
3.73,979,0439672449,good_reads:book,https://www.goodreads.com/author/show/179712.Chris_d_Lacey,2001,dir34/312043.The_Fire_Within.html,15485,"The Fire Within (The Last Dragon Chronicles, #1)",Chris_d_Lacey,fantasy|fantasy|dragons|young-adult|fiction|childrens|fantasy|magic|childrens|middle-grade
4.38,815,1416576754,good_reads:book,https://www.goodreads.com/author/show/4428.Kresley_Cole,2008,dir34/2003625.Dark_Desires_After_Dusk.html,27071,"Dark Desires After Dusk (Immortals After Dark, #6)",Kresley_Cole,romance|paranormal-romance|fantasy|paranormal|romance|paranormal|vampires|paranormal|demons|fantasy|adult|fantasy|urban-fantasy|fantasy|supernatural|paranormal|witches
4.1,833,0373210051,good_reads:book,https://www.goodreads.com/author/show/415967.Rachel_Vincent,2010,dir34/7476122-my-soul-to-keep.html,14088,"My Soul to Keep (Soul Screamers, #3)",Rachel_Vincent,young-adult|fantasy|paranormal|fantasy|romance|fantasy|urban-fantasy|romance|paranormal-romance|fantasy|supernatural|paranormal|demons|paranormal|ghosts|young-adult|teen
3.82,331,0425100650,good_reads:book,https://www.goodreads.com/author/show/9355.Dean_Koontz,1984,dir34/693172.Twilight_Eyes.html,16440,Twilight Eyes,Dean_Koontz,horror|fiction|thriller|suspense|mystery|fantasy|fantasy|supernatural|fantasy|paranormal|science-fiction|thriller|mystery-thriller
4.15,1474,0312983867,good_reads:book,https://www.goodreads.com/author/show/2384.Janet_Evanovich,2002,dir34/6425.Hard_Eight.html,75393,"Hard Eight (Stephanie Plum, #8)",Janet_Evanovich,mystery|fiction|humor|womens-fiction|chick-lit|romance|mystery|crime|humor|funny|humor|comedy
3.75,1141,1416936491,good_reads:book,https://www.goodreads.com/author/show/14617.Margaret_Peterson_Haddix,1999,dir34/162719.Just_Ella.html,25626,"Just Ella (The Palace Chronicles, #1)",Margaret_Peterson_Haddix,fantasy|young-adult|fantasy|fairy-tales|romance|fiction|retellings|fairy-tales|fairy-tale-retellings|childrens|young-adult|teen|womens-fiction|chick-lit
3.93,246,034541957X,good_reads:book,https://www.goodreads.com/author/show/26.Anne_McCaffrey,1983,dir34/61958.Moreta.html,18408,"Moreta (Pern, #7)",Anne_McCaffrey,fantasy|science-fiction|fantasy|dragons|fiction|science-fiction-fantasy|adventure|adult|young-adult|fantasy|epic-fantasy|sci-fi-fantasy
3.92,1086,1423121287,good_reads:book,https://www.goodreads.com/author/show/21911.Melissa_de_la_Cruz,2010,dir34/7747263-misguided-angel.html,27368,"Misguided Angel (Blue Bloods, #5)",Melissa_de_la_Cruz,paranormal|vampires|young-adult|fantasy|paranormal|fantasy|paranormal|angels|romance|romance|paranormal-romance|fantasy|supernatural
3.96,718,0545040604,good_reads:book,https://www.goodreads.com/author/show/11654.Meg_Cabot,2010,dir34/6460331-runaway.html,16867,"Runaway (Airhead, #3)",Meg_Cabot,young-adult|science-fiction|contemporary|fiction|young-adult|teen|mystery|romance|fantasy
4.34,815,1416580948,good_reads:book,https://www.goodreads.com/author/show/4428.Kresley_Cole,2009,dir34/3585344-kiss-of-a-demon-king.html,22970,"Kiss of a Demon King (Immortals After Dark, #7)",Kresley_Cole,romance|paranormal-romance|fantasy|paranormal|romance|paranormal|demons|fantasy|paranormal|vampires|adult|fantasy|magic|fantasy|urban-fantasy|paranormal|witches
4.01,8874,1416586288,good_reads:book,https://www.goodreads.com/author/show/3275.Jeannette_Walls,2008,dir34/6366437-half-broke-horses.html,86816,Half Broke Horses,Jeannette_Walls,book-club|fiction|historical-fiction|adult|biography-memoir|adult-fiction|western|novels|family|contemporary
4.21,5522,0061992259,good_reads:book,https://www.goodreads.com/author/show/1036736.Katherine_Applegate,2011,dir34/11594337-the-one-and-only-ivan.html,39491,The One and Only Ivan,Katherine_Applegate,animals|childrens|middle-grade|childrens|fiction|young-adult|fantasy|childrens|juvenile|realistic-fiction|childrens|chapter-books|book-club
4.01,321,1931561486,good_reads:book,https://www.goodreads.com/author/show/18686.Craig_Clevenger,2002,dir34/527823.The_Contortionist_s_Handbook.html,5802,The Contortionist's Handbook,Craig_Clevenger,fiction|thriller|dark|contemporary|mystery|noir|literature|mystery|crime|mystery|novels|academic|college
4.29,253,0007201788,good_reads:book,https://www.goodreads.com/author/show/119121.Conn_Iggulden,2008,dir34/3276637-bones-of-the-hills.html,7992,"Bones of the Hills (Conqueror, #3)",Conn_Iggulden,historical-fiction|fiction|war|fantasy|cultural|asia|adventure|war|military|action|novels|drama
3.9,1289,0393332144,good_reads:book,https://www.goodreads.com/author/show/7622.Patricia_Highsmith,1955,dir34/2247142.The_Talented_Mr_Ripley.html,23021,"The Talented Mr. Ripley (Ripley, #1)",Patricia_Highsmith,fiction|mystery|mystery|crime|thriller|classics|suspense|thriller|mystery-thriller|mystery|noir|novels|cultural|italy
4.44,686,,good_reads:book,https://www.goodreads.com/author/show/5014564.Quinn_Loftis,2011,dir34/13070346-blood-rites.html,13224,"Blood Rites (The Grey Wolves, #2)",Quinn_Loftis,shapeshifters|werewolves|fantasy|paranormal|young-adult|romance|fantasy|animals|wolves|fantasy|supernatural|paranormal|shapeshifters|romance|paranormal-romance|fantasy|urban-fantasy
3.92,142,0142501107,good_reads:book,https://www.goodreads.com/author/show/5329.Brian_Jacques,2000,dir34/99085.Lord_Brocktree.html,28001,"Lord Brocktree (Redwall, #13)",Brian_Jacques,fantasy|young-adult|fiction|childrens|animals|adventure|science-fiction-fantasy|childrens|middle-grade|young-adult|teen|fantasy|high-fantasy
4.15,907,0525478922,good_reads:book,https://www.goodreads.com/author/show/293603.Heather_Brewer,2008,dir34/2272813.Ninth_Grade_Slays.html,17731,"Ninth Grade Slays (The Chronicles of Vladimir Tod, #2)",Heather_Brewer,paranormal|vampires|young-adult|fantasy|fantasy|paranormal|fantasy|supernatural|fiction|fantasy|urban-fantasy|horror|young-adult|teen|romance
